"Task","Dataset","Subject","Raw Task Key","Input Text","Target Texts","Generated Text","Bleu1","Bleu2","Rouge1-recall","Sentiment label","Relation label","GM\.BLEU1@MTV00","GM\.BLEU1@MTV01","GM\.BLEU1@MTV02","GM\.BLEU1@MTV03","GM\.BLEU1@MTV04","GM\.BLEU1@MTV05","GM\.BLEU1@MTV06","GM\.BLEU1@MTV07","GM\.BLEU1@RAW","GM\.BLEU2@MTV00","GM\.BLEU2@MTV01","GM\.BLEU2@MTV02","GM\.BLEU2@MTV03","GM\.BLEU2@MTV04","GM\.BLEU2@MTV05","GM\.BLEU2@MTV06","GM\.BLEU2@MTV07","GM\.BLEU2@RAW","GM\.ROUGE1@MTV00","GM\.ROUGE1@MTV01","GM\.ROUGE1@MTV02","GM\.ROUGE1@MTV03","GM\.ROUGE1@MTV04","GM\.ROUGE1@MTV05","GM\.ROUGE1@MTV06","GM\.ROUGE1@MTV07","GM\.ROUGE1@RAW","Rouge1-precision","Rouge1-fmeasure","WER","Bleu3","Bleu4","Generated Text (w/tf)","Bleu1 (w/tf)","Bleu2 (w/tf)","Rouge1-precision (w/tf)","Rouge1-fmeasure (w/tf)","WER (w/tf)","Bleu3 (w/tf)","Bleu4 (w/tf)","Rouge1-recall (w/tf)"
"<NR>","ZuCo1","ZAB","task1","The stupidest, most insulting movie of 2002's first quarter.","This movie is the worst of the year so far.,The worst movie of early 2002.,This movie is the stupidest and most insulting one of the first quarter of 2002.,This movie is the stupidest and most insulting one of the first quarter of 2002.,This movie is the stupidest and most insulting one of 2002's first quarter.,This movie is the stupidest and most insulting of 2002's first quarter.,The stupidest, most insulting movie of 2002's first quarter.,It's the worst movie of the year, but it's also the funniest movie of the year.","The movie is a lot of fun than a movie.","0.4000000059604645","0.21081849932670593","0.4000000059604645","negative","nan","0.29999998211860657","0.29999998211860657","0.18195918202400208","0.18195918202400208","0.2222454696893692","0.24561919271945953","0.29999998211860657","0.10976231843233109","0.29999998211860657","0.18257418274879456","0","0.11073683947324753","0.11073683947324753","0.13525429368019104","0.14947909116744995","0","0","0","0.4000000059604645","0.5","0.2666666805744171","0.2666666805744171","0.2857142984867096","0.3076923191547394","0.30000001192092896","0.2222222238779068","0.30000001192092896","0.4000000059604645","0.4000000059604645","0.8888888955116272","0","0","The movie places and  goodable., the,s performance films is   the the  This This It It The The The The The The The The The The The The The The It It It It  It It It It It It It It It It This It This This It This This This This","0.03846153989434242","0","0.056603774428367615","0.095238097012043","5.666666507720947","0","0","0.30000001192092896"
"<NR>","ZuCo1","ZAB","task1","Creepy, authentic and dark.","The movie is scary, real and very dark.,The movie is very scary and feels real.,This movie is creepy, authentic, and dark.,This movie is creepy, authentic, and dark.,The movie is creepy, authentic, and dark.,This movie is creepy, authentic, and dark.,Creepy, authentic and dark.,It's creepy, it's authentic and it's dark.","The movie is a big impression.","0.42324087023735046","0.37855812907218933","0.4285714328289032","neutral","nan","0.35826563835144043","0.35826563835144043","0.28216055035591125","0.28216055035591125","0.42324087023735046","0.28216055035591125","0","0","0","0.3204425275325775","0.3204425275325775","0.21856063604354858","0.21856063604354858","0.37855812907218933","0.21856063604354858","0","0","0","0.375","0.375","0.2857142984867096","0.2857142984867096","0.4285714328289032","0.2857142984867096","0","0","0","0.5","0.4615384638309479","1.5","0.3118465542793274","0","Theanlls is  is ly. the the the    This This This This This This This This This This This This This This The The The The The The The This The The This The The This The The The The The The The The The The The The The The This The The The","0","0","0","0","13.25","0","0","0"
"<NR>","ZuCo1","ZAB","task1","At 78 minutes it just zings along with vibrance and warmth.","It's only 78 minutes long and it's full of energy and warmth.,The movie is very enjoyable and full of energy.,The movie is engaging and enjoyable, lasting only 78 minutes.,The movie is engaging and full of energy throughout its 78 minutes.,The 78-minute film is vibrant and warm.,The movie is vibrant and warm, and its 78-minute length feels just right.,At 78 minutes it just zings along with vibrance and warmth.,It's a sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sex","The movie is a lot of fun than a mess.","0.5","0.3333333134651184","0.4444444477558136","positive","nan","0.08187306672334671","0.4000000059604645","0.29999998211860657","0.32749229669570923","0.19999998807907104","0.2222454696893692","0","0.06703200191259384","0","0","0.29814237356185913","0.25819888710975647","0.24409832060337067","0","0.19127845764160156","0","0","0","0.0714285746216774","0.4444444477558136","0.30000001192092896","0.3333333432674408","0.25","0.2142857164144516","0","0.06666667014360428","0","0.4000000059604645","0.42105263471603394","1","0.24037490785121918","0","The itstries.ward' itas. is...       the   This This This This This This This This This The The The This The The The The The The This This The The The The If If The The The If If If If The The The","0","0","0","0","3.8181817531585693","0","0","0"
"<NR>","ZuCo1","ZAB","task1","Gosling creates a staggeringly compelling character, a young man whose sharp intellect is at the very root of his contradictory, self-hating, self-destructive ways.","Gosling creates a very believable character, a young man whose intelligence is the main reason for his conflicting and self-destructive behavior.,Gosling creates a very believable character, a young man whose intelligence is the main reason for his conflicting and self-destructive behavior.,Ryan Gosling creates a very compelling character, a young man whose sharp intellect leads to his contradictory, self-hating, and self-destructive behaviors.,Ryan Gosling creates a very compelling character, a young man whose sharp intellect causes his contradictory, self-hating, and self-destructive behaviors.,Gosling creates a compelling character with a sharp intellect that leads to his self-destructive behavior.,Ryan Gosling creates a very compelling character, a complex young man with a sharp intellect.,Gosling creates a staggeringly compelling character, a young man whose sharp intellect is at the very root of his contradictory, self-hating, self-destructive ways.,The chemistry between Ryan Gosling and Dakota Fanning is undeniable, and the chemistry between the two leads is undeniable.","The movie is a disappointing movie, but it's not a lot of fun to watch.","0.4000000059604645","0","0.20000000298023224","positive","nan","0.13406400382518768","0.13406400382518768","0.13406400382518768","0.09553749859333038","0.19999998807907104","0.13333332538604736","0.15643900632858276","0.10212377458810806","0.15643900632858276","0","0","0","0","0","0","0","0","0","0.1818181872367859","0.1818181872367859","0.1304347813129425","0.09090909361839294","0.1875","0.13333334028720856","0.20000000298023224","0.10526315867900848","0.20000000298023224","0.3125","0.24390244483947754","0.9130434989929199","0","0","The Toend and  thea  of,. buta..s movienesss  the movie f. story the. performances and-complete-. and-realo....'                 It ","0.04035303369164467","0","0.10526315867900848","0.09090909361839294","0.95652174949646","0","0","0.07999999821186066"
"<NR>","ZuCo1","ZAB","task1","I thought the relationships were wonderful, the comedy was funny, and the love real'.","I thought the relationships were great, the comedy was amusing, and the love felt real.,I thought the relationships were great, the comedy was funny, and the love felt real.,The movie had wonderful relationships, funny comedy, and real love.,I thought the relationships in the movie were wonderful, the comedy was funny, and the love was real.,The movie had wonderful relationships, funny comedy, and real love.,I loved the relationships, the comedy, and the romance in the movie.,I thought the relationships were wonderful, the comedy was funny, and the love real'.,It's a great film, with a great cast and a great storyline.","The movie is a bad movie, but it's not a bad movie, but it's not a great one either.","0.31578946113586426","0.1873171627521515","0.4615384638309479","positive","nan","0","0","0.10526316612958908","0.05263158306479454","0.10526316612958908","0","0","0.21052633225917816","0","0","0","0.07647190988063812","0","0.07647190988063812","0","0","0.10814761370420456","0","0.13333334028720856","0.13333334028720856","0.20000000298023224","0.1111111119389534","0.20000000298023224","0.1666666716337204","0.0714285746216774","0.4615384638309479","0.0714285746216774","0.2857142984867096","0.3529411852359772","1.3571428060531616","0","0","The'  movie of    most, so. and  movie ofa.itys,         This This     This This This This This The This  The The  The The The The The The The The The The The The The The The The The","0.0277777761220932","0","0.10810811072587967","0.1568627506494522","2.5714285373687744","0","0","0.2857142984867096"
"<NR>","ZuCo1","ZAB","task1","Elegantly produced and expressively performed, the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy.","The movie's six musical scenes are beautifully made and performed, capturing important parts of the story in a vivid and enchanting way.,The movie's six musical numbers are beautifully made and performed, and they capture important parts of the story in a vivid and exciting way.,The six musical numbers in the movie are elegantly produced and expressively performed, capturing key plot moments in a dreamlike and ecstatic way.,The movie's six musical numbers are beautifully produced and performed, and they perfectly capture the key moments of the plot in a vivid and dreamlike way.,The six musical numbers are elegantly produced and expressively performed, capturing key plot moments in a dreamlike and detailed way.,The six musical numbers are elegantly produced and expressively performed, making key plot moments feel like dreamlike ecstasy.,Elegantly produced and expressively performed, the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy.,It's a symphony of dreamlike ecstasy, and it's a symphony of dreamlike ecstasy.","The movie is a bad movie, but it's not a great one either.","0.38461539149284363","0","0.2666666805744171","positive","nan","0.07698769122362137","0.06600955128669739","0.1069314032793045","0.056596845388412476","0.08979161828756332","0.05236249417066574","0","0.23076923191547394","0","0","0","0","0","0","0","0","0","0","0.17391304671764374","0.1599999964237213","0.1304347813129425","0.14814814925193787","0.10000000149011612","0.0555555559694767","0.05000000074505806","0.2666666805744171","0.05000000074505806","0.2857142984867096","0.27586206793785095","1","0","0","The has The  ly.  movie time..,ys.. on the..... the of.amfful...               This The The The The The The The The The The The The The","0.0416666641831398","0","0.07692307978868484","0.08695652335882187","1.149999976158142","0","0","0.10000000149011612"
"<NR>","ZuCo1","ZAB","task1","Exactly what you'd expect from a guy named Kaos.","This movie is just as bad as you'd expect.,This movie is exactly what you'd expect from a title like Kaos.,The movie is just as chaotic as its director's name suggests.,The movie is exactly what you'd expect from a guy named Kaos, which is chaotic.,The movie is as chaotic as its title suggests.,The movie is exactly as chaotic as its name suggests.,Exactly what you'd expect from a guy named Kaos.,It's a bit of a mess, but it's a lot of fun.","The movie is a lot of fun.","0.7514773011207581","0.6860017776489258","0.2857142984867096","neutral","nan","0.21470780670642853","0.20980356633663177","0.2420220524072647","0.1822323352098465","0.3220617175102234","0.2791881561279297","0.10735390335321426","0.27973809838294983","0.10735390335321426","0.16398580372333527","0.13083550333976746","0.21344338357448578","0.13918223977088928","0.2840317189693451","0.24622079730033875","0","0.2616710066795349","0","0.20000000298023224","0.23076923191547394","0.25","0.25","0.3333333432674408","0.30000001192092896","0.10000000149011612","0.2857142984867096","0.10000000149011612","0.5714285969734192","0.380952388048172","0.8888888955116272","0.5964479446411133","0.4468310475349426","The...  not's  to thea film-.coming..,       This This This This This The This This This This This The The The The The The The The The The The The The The The The The The The The The The The The The The The The The","0","0","0","0","5","0","0","0"
"<NR>","ZuCo1","ZAB","task1","If legendary shlockmeister Ed Wood had ever made a movie about a vampire, it probably would look a lot like this alarming production, adapted from Anne Rice's novel The Vampire Chronicles.","If a famous bad movie maker like Ed Wood had made a vampire movie, it would probably be a lot like this scary film, based on Anne Rice's book.,If a famous bad movie maker like Ed Wood had made a movie about a vampire, it would probably look like this scary movie, based on Anne Rice's book The Vampire Chronicles.,This movie, adapted from Anne Rice's novel The Vampire Chronicles, is probably similar to what Ed Wood, a legendary filmmaker known for low-quality films, would have made about a vampire.,The movie, adapted from Anne Rice's novel The Vampire Chronicles, is likely how a vampire movie by Ed Wood would look, and it is alarming.,This movie, adapted from Anne Rice's novel The Vampire Chronicles, is probably what Ed Wood's vampire film would look like.,This movie, adapted from Anne Rice's novel The Vampire Chronicles, is probably what Ed Wood's vampire movie would look like.,If legendary shlockmeister Ed Wood had ever made a movie about a vampire, it probably would look a lot like this alarming production, adapted from Anne Rice's novel The Vampire Chronicles.,The Vampire Chronicles is a spooky vampire movie, adapted from Anne Rice's novel.","This movie is a film about a sexible and a man who's a man who's a man who's a man who's a man who's a man who's a great performances, but it's a good story","0.2571428716182709","0.1229880228638649","0.2666666805744171","neutral","nan","0.11428570747375488","0.1428571492433548","0.1428571492433548","0.11428570747375488","0.08571428060531616","0.08571428060531616","0.1428571492433548","0.05714285001158714","0.1428571492433548","0","0.06482037901878357","0.06482037901878357","0","0","0","0.06482037901878357","0.0409960076212883","0.06482037901878357","0.2666666805744171","0.24242424964904785","0.21875","0.23076923191547394","0.27272728085517883","0.22727273404598236","0.25","0.2857142984867096","0.25","0.190476194024086","0.2222222238779068","1.0322580337524414","0","0","The the tolessb inyman  to toa  that a   but'. fora  of  film and. buta by then,s, Sharkencea,..., Min             ","0.05396352708339691","0","0.15789473056793213","0.11764705926179886","0.9677419066429138","0","0","0.09375"
"<NR>","ZuCo1","ZAB","task1","Bella is the picture of health with boundless energy until a few days before she dies.","Bella looks very healthy and has lots of energy until just before she dies.,Bella looks very healthy and full of energy until a few days before she dies.,The actress who plays Bella appears healthy and energetic in the movie until her character's death.,The main character Bella appears healthy and full of energy until a few days before her death.,Bella initially appears to be in excellent health and full of energy.,Bella appears extremely healthy and energetic until just before her death.,Bella is the picture of health with boundless energy until a few days before she dies.,Bella is the picture of health with boundless energy until a few days before she dies.","The movie is a bad movie, but it's not a bad movie, but it's not a great one either.","0.21052633225917816","0","0.1875","neutral","nan","0","0.05263158306479454","0.10526316612958908","0.10526316612958908","0","0","0.10526316612958908","0.10526316612958908","0.10526316612958908","0","0","0","0","0","0","0","0","0","0","0.06666667014360428","0.1764705926179886","0.11764705926179886","0","0","0.1875","0.1875","0.1875","0.1428571492433548","0.1621621549129486","1.125","0","0","Thes Star  best comparison the.  on. and thea  version the 'able.'         This This This This This This The This This The The The The The The The The The The The The The This The The The The The The The","0.024390244856476784","0","0.024390242993831635","0.035087719559669495","2.5","0","0","0.0625"
"<NR>","ZuCo1","ZAB","task1","What should have been a cutting Hollywood satire is instead about as fresh as last week's issue of Variety.","This movie should have been a funny and sharp criticism of Hollywood, but it's actually very old news.,This movie was supposed to be a sharp criticism of Hollywood, but it's actually very predictable.,The movie is not a cutting Hollywood satire, but rather stale and unoriginal.,This movie is not a cutting satire, but rather an unoriginal and outdated one.,This movie fails to be a cutting Hollywood satire and feels stale.,This movie is not as fresh as it should be.,What should have been a cutting Hollywood satire is instead about as fresh as last week's issue of Variety.,It's a slapdash satire of Hollywood, but it's a slapdash satire of Hollywood itself.","The movie is a bad movie, but it's not a great one either.","0.6153846383094788","0.452910840511322","0.4615384638309479","negative","nan","0.20944999158382416","0.24428391456604004","0.4615384638309479","0.35613885521888733","0.15384617447853088","0.23076923191547394","0.09697128087282181","0.2849111258983612","0.09697128087282181","0.10900122672319412","0.12712936103343964","0.33968308568000793","0.23443928360939026","0","0.1386750340461731","0","0.14827243983745575","0","0.2631579041481018","0.29411765933036804","0.4615384638309479","0.4285714328289032","0.1666666716337204","0.4000000059604645","0.15000000596046448","0.3125","0.15000000596046448","0.4285714328289032","0.4444444477558136","0.9473684430122375","0.26518210768699646","0","The' achieve been funnya lots andare., the, it its.s. the of,  Condo          It It It It It The It The The The The The The The The The The The The The The The The The The The","0.02631579153239727","0","0.07692307978868484","0.10169491171836853","2","0","0","0.15000000596046448"
"<NR>","ZuCo1","ZAB","task1","An atonal estrogen opera that demonizes feminism while gifting the most sympathetic male of the piece with a nice vomit bath at his wedding.","This movie unfairly criticizes women's rights and strangely rewards the most likable male character with a disgusting incident at his wedding.,This movie is an unpleasant and unfair portrayal of feminism that surprisingly treats its most likable male character poorly.,The movie portrays feminism in a negative way and shows sympathy towards the male character by giving him a humiliating experience at his wedding.,The reviewer dislikes the movie, calling it an anti-feminist film that unfairly treats its male character sympathetically, even giving him a memorable and unpleasant experience at his wedding.,This movie unfairly criticizes feminism and favors the male character, who even gets a humiliating wedding moment.,The movie is a feminist demonization with an unlikable portrayal, except for one sympathetic male character.,An atonal estrogen opera that demonizes feminism while gifting the most sympathetic male of the piece with a nice vomit bath at his wedding.,An atonal estrogen opera that demonizes feminism while gifting the most sympathetic male of the piece with a nice vomit bath at his wedding.","This movie is a film about a sexible and a man who is a man who's a man who's a man who's a man who's a re-exless, sexy, sexy, s","0.2666666805744171","0.1660909652709961","0.29411765933036804","negative","nan","0.13333332538604736","0.13333332538604736","0.13333332538604736","0.09999999403953552","0.1666666567325592","0.09999999403953552","0.03333333134651184","0.03333333134651184","0.03333333134651184","0.06780634820461273","0.09589266031980515","0","0","0.07580980658531189","0.08304548263549805","0","0","0","0.22727273404598236","0.21052631735801697","0.1666666716337204","0.13793103396892548","0.29411765933036804","0.1875","0.0416666679084301","0.0416666679084301","0.0416666679084301","0.1428571492433548","0.19230769574642181","1.2083333730697632","0.12536835670471191","0","Thedin theige is, d s thea,, s the movie  characters, the movie to thea manly.., the  in,, New              The The The The The The The The This This The The","0.06666666269302368","0","0.06666667014360428","0.07407407462596893","1.1666666269302368","0","0","0.0833333358168602"
"<NR>","ZuCo1","ZAB","task1","After that, it just gets stupid and maudlin.","The movie then becomes silly and overly sentimental.,It then becomes silly and overly sentimental.,The movie becomes stupid and overly sentimental afterwards.,The movie becomes stupid and overly sentimental afterwards.,The movie becomes stupid and overly sentimental afterwards.,The movie becomes stupid and overly sentimental afterwards.,After that, it just gets stupid and maudlin.,Don't get me wrong, I'm a big fan of the show, but it's just not for me. I'm not a big fan of the characters. I'm not a big fan of the jokes. I'm just not a big fan of the","This movie is a good movie, but it's not a great one either.","0.4615384638309479","0.2773500680923462","0.12765957415103912","negative","nan","0.07692307978868484","0","0.07692307978868484","0.07692307978868484","0.07692307978868484","0.07692307978868484","0","0.04462961107492447","0","0","0","0","0","0","0","0","0.029378805309534073","0","0.125","0.1428571492433548","0.125","0.125","0.125","0.125","0.125","0.12765957415103912","0.125","0.4285714328289032","0.19672131538391113","1.625","0","0","The its I'it worse films e.isis. It.                This This This  This This This This This This This This This This This This This This This This This This This This This This This This This This This This This","0","0","0.024390242993831635","0.040816325694322586","4.875","0","0","0.125"
"<NR>","ZuCo1","ZAB","task1","A loud, ugly, irritating movie without any of its satirical salvos hitting a discernible target.","This movie is loud, ugly, and annoying, and its jokes fall flat.,This movie is loud, ugly, and annoying, and its jokes fall flat.,This movie is loud, ugly, and irritating, and its satire is ineffective.,This movie is loud, ugly, and irritating, and its satire is ineffective.,This movie is loud, ugly, and irritating, with its satire failing to make a point.,This movie is loud, ugly, and irritating, and its satire falls flat.,A loud, ugly, irritating movie without any of its satirical salvos hitting a discernible target.,It's not a bad movie, but it's not a good one either.","The movie is a bad film, but it's not a great one either.","0.7692307829856873","0.6201736927032471","0.7142857313156128","negative","nan","0.15384617447853088","0.15384617447853088","0.15384617447853088","0.15384617447853088","0.197862446308136","0.15384617447853088","0.13190831243991852","0.6153846383094788","0.13190831243991852","0.1132277175784111","0.1132277175784111","0.1132277175784111","0.1132277175784111","0.11890052258968353","0.1132277175784111","0","0.5063696503639221","0","0.1666666716337204","0.1666666716337204","0.1666666716337204","0.1666666716337204","0.20000000298023224","0.1666666716337204","0.20000000298023224","0.7142857313156128","0.20000000298023224","0.7142857313156128","0.7142857313156128","0.9333333373069763","0.41199126839637756","0.2891784906387329","The talentedly  comedy  to, is, the funsrey, film comedyt a matic e.                     The The The  The The The The The The   The The The The The","0.03846153989434242","0","0.03846153989434242","0.04878048598766327","1.7333333492279053","0","0","0.06666667014360428"
"<NR>","ZuCo1","ZAB","task1","Nothing sticks, really, except a lingering creepiness one feels from being dragged through a sad, sordid universe of guns, drugs, avarice and damaged dreams.","Nothing really stays with you, except a creepy feeling from being shown a sad and disturbing world of violence, crime, and broken hopes.,The only thing that stays with you is a creepy feeling after being taken through a sad and disturbing world of violence, crime, and broken hopes.,The movie leaves a lasting feeling of creepiness due to its portrayal of a sad and sordid universe filled with guns, drugs, greed, and broken dreams.,The movie leaves a lasting feeling of creepiness due to its portrayal of a sad, sordid universe filled with guns, drugs, greed, and shattered dreams.,The movie leaves a lingering, creepy feeling, portraying a sad and disturbing world filled with violence, crime, and broken dreams.,The movie leaves a lasting feeling of creepiness, portraying a sad and sordid universe.,Nothing sticks, really, except a lingering creepiness one feels from being dragged through a sad, sordid universe of guns, drugs, avarice and damaged dreams.,It's a movie that's a little too spooky for its own good, but it's also a movie that's a little too spooky for its own good, and it's a movie that's a little too spoo","This movie is a slick, but it's not a great one either.","0.4937810003757477","0.2756732702255249","0.2142857164144516","negative","nan","0.06664160639047623","0.07785079628229141","0.07785079628229141","0.08461636304855347","0.1283542811870575","0.21162043511867523","0.09196986258029938","0.0612901896238327","0.09196986258029938","0","0.04694579541683197","0","0","0","0","0","0.028628608211874962","0","0.08695652335882187","0.11538461595773697","0.11538461595773697","0.11999999731779099","0.15000000596046448","0.2142857164144516","0.125","0.1463414579629898","0.125","0.23076923191547394","0.2222222238779068","0.9166666865348816","0","0","The thriller, this are  abouta films for,y,.  the a-. comedya man movie but ite.. e and, andas,  the..           The The The The The The The The The The The","0","0","0.06666667014360428","0.07407407462596893","1.2083333730697632","0","0","0.0833333358168602"
"<NR>","ZuCo1","ZAB","task1","Simone'' is a fun and funky look into an artificial creation in a world that thrives on artificiality.","""Simone"" is a fun and quirky look at a fake person in a world that values fake things.,""Simone"" is a fun and interesting look at a fake person in a world that likes fake things.,The movie ""Simone"" is a fun and funky look at an artificial creation in a world that thrives on artificiality.,The movie ""Simone"" is a fun and funky look into an artificial creation in a world that thrives on artificiality.,The movie ""Simone"" is a fun and funky film.,The movie ""Simone"" is a fun and funky look at an artificial creation.,Simone is a fun and funky look into an artificial creation in a world that thrives on artificiality.,'Simone' is a fun and funky look into an artificial creation in a world that thrives on artificiality.","This movie is a great movie, but it's not a great one either.","0.30769234895706177","0.1601281613111496","0.3333333432674408","positive","nan","0.15708747506141663","0.15708747506141663","0.17958323657512665","0.17958323657512665","0.23076923191547394","0.23076923191547394","0.15708747506141663","0.15708747506141663","0.15708747506141663","0.09439781308174133","0.09439781308174133","0.09345807135105133","0.09345807135105133","0.1386750340461731","0.1386750340461731","0.09439781308174133","0.09439781308174133","0.09439781308174133","0.1666666716337204","0.1666666716337204","0.20000000298023224","0.20000000298023224","0.3333333432674408","0.23076923191547394","0.1666666716337204","0.1666666716337204","0.1666666716337204","0.2142857164144516","0.260869562625885","0.8888888955116272","0","0","The... istard Hollywoods is a  movie nies story for  art movie film a movie of. the the dialogue..  before the         This This This The The The The The The The The The The The The The The The The The The","0.0731707364320755","0.04276994615793228","0.0731707289814949","0.10169491171836853","2.1666667461395264","0","0","0.1666666716337204"
"<NR>","ZuCo1","ZAB","task1","Pacino and Williams seem to keep upping the ante on each other, just as their characters do in the film.","Pacino and Williams keep getting better and better, just like their characters in the movie.,Pacino and Williams give great performances, trying to outdo each other, just like their characters in the movie.,Al Pacino and Robin Williams deliver increasingly impressive performances, just as their characters in the film do.,Al Pacino and Robin Williams deliver impressive performances that surpass each other in the film.,Pacino and Williams outdo each other in the film.,Pacino and Williams outdo each other in the film.,Pacino and Williams seem to keep upping the ante on each other, just as their characters do in the film.,It's a film that's a lot of fun to watch, but it's also a lot of fun to hate.","This movie is a film that's not a great one either.","0.4545454680919647","0.30151134729385376","0.22727273404598236","positive","nan","0","0.04811030253767967","0.05268893018364906","0","0","0","0","0.17571821808815002","0","0","0","0","0","0","0","0","0.1303161084651947","0","0.06666667014360428","0.1111111119389534","0.05882352963089943","0.13333334028720856","0.1111111119389534","0.1111111119389534","0.05000000074505806","0.22727273404598236","0.05000000074505806","0.4166666567325592","0.29411765933036804","1","0.2161664217710495","0","Theward'  is to watch  to to originala, the.. and it the, effective  original is,'the the the the            The The The The The The The The The The The The The The The The The The The The","0.10810811817646027","0","0.10526315867900848","0.13793103396892548","1.75","0","0","0.20000000298023224"
